date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:24:19	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:19%20GMT	https://www.classcentral.com/subject/culture	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/culture.8f.delayed	(from https://www.classcentral.com/)
13:24:19	7887/7887	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:19%20GMT	https://www.classcentral.com/subject/sports	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/sports.90.delayed	(from https://www.classcentral.com/)
13:24:20	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:19%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/journalism.91.delayed	(from https://www.classcentral.com/)
13:24:21	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:21%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/linguistics.93.delayed	(from https://www.classcentral.com/)
13:24:21	765792/765792	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:21%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/ethics.html	(from https://www.classcentral.com/)
13:24:22	7855/7855	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:21%20GMT	https://www.classcentral.com/subject/food	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/food.94.delayed	(from https://www.classcentral.com/)
13:24:22	7755/7755	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:21%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/library-science	(from https://www.classcentral.com/)
13:24:22	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:22%20GMT	https://www.classcentral.com/subject/reading	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/reading.96.delayed	(from https://www.classcentral.com/)
13:24:22	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:22%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/crisis-management.97.delayed	(from https://www.classcentral.com/)
13:24:23	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:22%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/electrical-engineering.98.delayed	(from https://www.classcentral.com/)
13:24:23	7995/7995	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:23%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/mechanical-engineering.99.delayed	(from https://www.classcentral.com/)
13:24:23	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:23%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/civil-engineering.9a.delayed	(from https://www.classcentral.com/)
13:24:25	7919/7919	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:24%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/nanotechnology.9c.delayed	(from https://www.classcentral.com/)
13:24:25	759661/759661	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:24%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
13:24:25	7873/7873	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:25%20GMT	https://www.classcentral.com/subject/gis	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/gis.9d.delayed	(from https://www.classcentral.com/)
13:24:25	7701/7701	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:25%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/textiles	(from https://www.classcentral.com/)
13:24:26	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:25%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/manufacturing.9f.delayed	(from https://www.classcentral.com/)
13:24:26	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:26%20GMT	https://www.classcentral.com/subject/bim	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/bim.a0.delayed	(from https://www.classcentral.com/)
13:24:26	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:26%20GMT	https://www.classcentral.com/subject/cad	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/cad.a1.delayed	(from https://www.classcentral.com/)
13:24:27	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:26%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/chemical-engineering.a2.delayed	(from https://www.classcentral.com/)
13:24:28	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:27%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/aerospace-engineering.a4.delayed	(from https://www.classcentral.com/)
13:24:28	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:28%20GMT	https://www.classcentral.com/subject/chemistry	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/chemistry.a5.delayed	(from https://www.classcentral.com/)
13:24:28	762606/762606	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:27%20GMT	https://www.classcentral.com/subject/energy-systems	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
13:24:28	7698/7698	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:28%20GMT	https://www.classcentral.com/subject/physics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/physics	(from https://www.classcentral.com/)
13:24:29	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:28%20GMT	https://www.classcentral.com/subject/environmental-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/environmental-science.a7.delayed	(from https://www.classcentral.com/)
13:24:29	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:29%20GMT	https://www.classcentral.com/subject/astronomy	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/astronomy.a8.delayed	(from https://www.classcentral.com/)
13:24:29	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:29%20GMT	https://www.classcentral.com/subject/biology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/biology.a9.delayed	(from https://www.classcentral.com/)
13:24:30	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:29%20GMT	https://www.classcentral.com/subject/agriculture	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/agriculture.aa.delayed	(from https://www.classcentral.com/)
13:24:30	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:30%20GMT	https://www.classcentral.com/subject/materials-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/materials-science.ab.delayed	(from https://www.classcentral.com/)
13:24:31	7926/7926	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:31%20GMT	https://www.classcentral.com/subject/applied-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/applied-science.ad.delayed	(from https://www.classcentral.com/)
13:24:32	757331/757331	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:31%20GMT	https://www.classcentral.com/subject/earth-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/earth-science.html	(from https://www.classcentral.com/)
13:24:32	7971/7971	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:31%20GMT	https://www.classcentral.com/subject/forensic-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/forensic-science.ae.delayed	(from https://www.classcentral.com/)
13:24:32	7682/7682	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:32%20GMT	https://www.classcentral.com/subject/k12	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/k12	(from https://www.classcentral.com/)
13:24:32	7971/7971	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:32%20GMT	https://www.classcentral.com/subject/higher-education	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/higher-education.b0.delayed	(from https://www.classcentral.com/)
13:24:33	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:32%20GMT	https://www.classcentral.com/subject/stem	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/stem.b1.delayed	(from https://www.classcentral.com/)
13:24:33	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:33%20GMT	https://www.classcentral.com/subject/teacher-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/teacher-development.b2.delayed	(from https://www.classcentral.com/)
13:24:34	7950/7950	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:34%20GMT	https://www.classcentral.com/subject/online-education	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/online-education.b4.delayed	(from https://www.classcentral.com/)
13:24:34	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:34%20GMT	https://www.classcentral.com/subject/test-prep	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/test-prep.b5.delayed	(from https://www.classcentral.com/)
13:24:35	762866/762866	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:34%20GMT	https://www.classcentral.com/subject/course-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
13:24:35	7701/7701	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:34%20GMT	https://www.classcentral.com/subject/pedagogy	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/pedagogy	(from https://www.classcentral.com/)
13:24:35	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:35%20GMT	https://www.classcentral.com/subject/sociology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/sociology.b7.delayed	(from https://www.classcentral.com/)
13:24:35	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:35%20GMT	https://www.classcentral.com/subject/economics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/economics.b8.delayed	(from https://www.classcentral.com/)
13:24:36	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:35%20GMT	https://www.classcentral.com/subject/psychology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/psychology.b9.delayed	(from https://www.classcentral.com/)
13:24:36	7934/7934	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:36%20GMT	https://www.classcentral.com/subject/anthropology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/anthropology.ba.delayed	(from https://www.classcentral.com/)
13:24:36	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:36%20GMT	https://www.classcentral.com/subject/political-science	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/political-science.bb.delayed	(from https://www.classcentral.com/)
13:24:36	7852/7852	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:36%20GMT	https://www.classcentral.com/subject/law	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/law.bc.delayed	(from https://www.classcentral.com/)
13:24:38	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:37%20GMT	https://www.classcentral.com/subject/human-rights	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/human-rights.be.delayed	(from https://www.classcentral.com/)
13:24:38	763063/763063	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:37%20GMT	https://www.classcentral.com/subject/urban-planning	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/urban-planning.html	(from https://www.classcentral.com/)
13:24:38	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:38%20GMT	https://www.classcentral.com/subject/sustainability	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/sustainability.bf.delayed	(from https://www.classcentral.com/)
13:24:39	7711/7711	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:38%20GMT	https://www.classcentral.com/subject/governance	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/governance	(from https://www.classcentral.com/)
13:24:39	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:39%20GMT	https://www.classcentral.com/subject/archaeology	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/archaeology.c1.delayed	(from https://www.classcentral.com/)
13:24:39	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:39%20GMT	https://www.classcentral.com/subject/social-work	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/social-work.c2.delayed	(from https://www.classcentral.com/)
13:24:40	7858/7858	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:39%20GMT	https://www.classcentral.com/subject/music	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/music.c3.delayed	(from https://www.classcentral.com/)
13:24:41	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:40%20GMT	https://www.classcentral.com/subject/visual-arts	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/visual-arts.c5.delayed	(from https://www.classcentral.com/)
13:24:41	793786/793786	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:40%20GMT	https://www.classcentral.com/subject/digital-media	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
13:24:42	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:41%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/design-and-creativity.c6.delayed	(from https://www.classcentral.com/)
13:24:42	7748/7748	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:41%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/bioinformatics	(from https://www.classcentral.com/)
13:24:42	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:41%20GMT	https://www.classcentral.com/subject/big-data	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/big-data.c8.delayed	(from https://www.classcentral.com/)
13:24:42	7905/7905	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:42%20GMT	https://www.classcentral.com/subject/data-mining	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/data-mining.c9.delayed	(from https://www.classcentral.com/)
13:24:42	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:42%20GMT	https://www.classcentral.com/subject/data-analysis	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/data-analysis.ca.delayed	(from https://www.classcentral.com/)
13:24:43	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:42%20GMT	https://www.classcentral.com/subject/data-visualization	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/data-visualization.cb.delayed	(from https://www.classcentral.com/)
13:24:43	7889/7889	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:43%20GMT	https://www.classcentral.com/subject/jupyter	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/jupyter.cc.delayed	(from https://www.classcentral.com/)
13:24:43	7960/7960	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:43%20GMT	https://www.classcentral.com/subject/mobile-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/mobile-development.cd.delayed	(from https://www.classcentral.com/)
13:24:44	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:44%20GMT	https://www.classcentral.com/subject/databases	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/databases.cf.delayed	(from https://www.classcentral.com/)
13:24:45	843206/843206	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:44%20GMT	https://www.classcentral.com/subject/web-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/web-development.html	(from https://www.classcentral.com/)
13:24:45	7950/7950	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:44%20GMT	https://www.classcentral.com/subject/game-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/game-development.d0.delayed	(from https://www.classcentral.com/)
13:24:45	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:45%20GMT	https://www.classcentral.com/subject/programming-languages	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/programming-languages	(from https://www.classcentral.com/)
13:24:45	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:45%20GMT	https://www.classcentral.com/subject/software-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/software-development.d2.delayed	(from https://www.classcentral.com/)
13:24:46	7968/7968	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:45%20GMT	https://www.classcentral.com/subject/cloud-computing	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/cloud-computing.d3.delayed	(from https://www.classcentral.com/)
13:24:46	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:46%20GMT	https://www.classcentral.com/subject/communication-skills	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/communication-skills.d4.delayed	(from https://www.classcentral.com/)
13:24:46	7981/7981	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:46%20GMT	https://www.classcentral.com/subject/career-development	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/career-development.d5.delayed	(from https://www.classcentral.com/)
13:24:46	7971/7971	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:46%20GMT	https://www.classcentral.com/subject/self-improvement	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/self-improvement.d6.delayed	(from https://www.classcentral.com/)
13:24:48	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:47%20GMT	https://www.classcentral.com/subject/resilience	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/resilience.d8.delayed	(from https://www.classcentral.com/)
13:24:49	762344/762344	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:47%20GMT	https://www.classcentral.com/subject/presentation-skills	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
13:24:49	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:48%20GMT	https://www.classcentral.com/subject/cybersecurity	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/cybersecurity.d9.delayed	(from https://www.classcentral.com/)
13:24:49	7758/7758	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:48%20GMT	https://www.classcentral.com/subject/network-security	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/network-security	(from https://www.classcentral.com/)
13:24:49	7926/7926	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:48%20GMT	https://www.classcentral.com/subject/ethical-hacking	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/ethical-hacking.db.delayed	(from https://www.classcentral.com/)
13:24:49	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:49%20GMT	https://www.classcentral.com/subject/digital-forensics	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/digital-forensics.dc.delayed	(from https://www.classcentral.com/)
13:24:49	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:49%20GMT	https://www.classcentral.com/subject/reverse-engineering	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/reverse-engineering.dd.delayed	(from https://www.classcentral.com/)
13:24:50	7903/7903	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:49%20GMT	https://www.classcentral.com/subject/pentesting	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/pentesting.de.delayed	(from https://www.classcentral.com/)
13:24:51	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:51%20GMT	https://www.classcentral.com/subject/devsecops	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/devsecops.e0.delayed	(from https://www.classcentral.com/)
13:24:52	728266/728266	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2013:24:51%20GMT	https://www.classcentral.com/subject/malware-analysis	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
13:24:52	7879/7879	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:51%20GMT	https://www.classcentral.com/subject/osint	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/osint.e1.delayed	(from https://www.classcentral.com/)
13:24:52	7771/7771	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:51%20GMT	https://www.classcentral.com/subject/threat-intelligence	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/threat-intelligence	(from https://www.classcentral.com/)
13:24:52	7997/7997	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2021%20Feb%202023%2013:24:52%20GMT	https://www.classcentral.com/subject/infosec-certifications	C:/Users/Mayu/OneDrive/Ambiente%20de%20Trabalho/justhtml/www.classcentral.com/subject/infosec-certifications.e3.delayed	(from https://www.classcentral.com/)
